Secret/ConfigMap,Name,Namespace,Data Fields,Validity (years),Actual Expiry,Fingerprint,Managed Status,Managed Details,Relevant Annotations,OC Describe Command,OpenSSL Command
secret,aggregator-client,openshift-kube-apiserver,"tls.crt,tls.key",0,Nov 18 13:12:26 2025 GMT,BBB0EB6C23956B7493510430586C68EFB063113F6455617E111CA5DA4A43D22B,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-apiserver-operator_aggregator-client-signer@1760879546,openshift.io/owning-component: kube-apiserver;auth.openshift.io/certificate-not-before: 2025-10-21T01:13:39Z;auth.openshift.io/certificate-not-after: 2025-11-18T13:12:26Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver aggregator-client,"oc get secret -n openshift-kube-apiserver aggregator-client -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,check-endpoints-client-cert-key,openshift-kube-apiserver,"tls.crt,tls.key",0,Nov 19 05:59:35 2025 GMT,5111B9D0A0F7D423D88CBDDE4A41175EA729785491337FE6BF40FDAAA2F68A06,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-apiserver-operator_kube-control-plane-signer@1759514373,openshift.io/owning-component: kube-apiserver;auth.openshift.io/certificate-not-before: 2025-10-20T05:59:34Z;auth.openshift.io/certificate-not-after: 2025-11-19T05:59:35Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver check-endpoints-client-cert-key,"oc get secret -n openshift-kube-apiserver check-endpoints-client-cert-key -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,control-plane-node-admin-client-cert-key,openshift-kube-apiserver,"tls.crt,tls.key",0,Nov 17 17:59:57 2025 GMT,A7D2E601FDEC46258005971D62D4DCFDD79425897F49E7680CD8E1B3AA88315D,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-apiserver-operator_kube-control-plane-signer@1759514373,openshift.io/owning-component: kube-apiserver;auth.openshift.io/certificate-not-before: 2025-10-18T17:59:56Z;auth.openshift.io/certificate-not-after: 2025-11-17T17:59:57Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver control-plane-node-admin-client-cert-key,"oc get secret -n openshift-kube-apiserver control-plane-node-admin-client-cert-key -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,etcd-client,openshift-kube-apiserver,"tls.crt,tls.key",3,Jul  4 18:28:25 2028 GMT,03D065F0C39A68B7146AE303A19D6F954B5517F48B5D0F93FD77FD445CF0C392,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-etcd_etcd-signer@1751740104,openshift.io/owning-component: etcd;auth.openshift.io/certificate-not-before: 2025-07-05T18:28:24Z;auth.openshift.io/certificate-not-after: 2028-07-04T18:28:25Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver etcd-client,"oc get secret -n openshift-kube-apiserver etcd-client -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,etcd-client-30,openshift-kube-apiserver,"tls.crt,tls.key",3,Jul  4 18:28:25 2028 GMT,03D065F0C39A68B7146AE303A19D6F954B5517F48B5D0F93FD77FD445CF0C392,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-etcd_etcd-signer@1751740104,openshift.io/owning-component: etcd;auth.openshift.io/certificate-not-before: 2025-07-05T18:28:24Z;auth.openshift.io/certificate-not-after: 2028-07-04T18:28:25Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver etcd-client-30,"oc get secret -n openshift-kube-apiserver etcd-client-30 -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,etcd-client-31,openshift-kube-apiserver,"tls.crt,tls.key",3,Jul  4 18:28:25 2028 GMT,03D065F0C39A68B7146AE303A19D6F954B5517F48B5D0F93FD77FD445CF0C392,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-etcd_etcd-signer@1751740104,openshift.io/owning-component: etcd;auth.openshift.io/certificate-not-before: 2025-07-05T18:28:24Z;auth.openshift.io/certificate-not-after: 2028-07-04T18:28:25Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver etcd-client-31,"oc get secret -n openshift-kube-apiserver etcd-client-31 -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,etcd-client-32,openshift-kube-apiserver,"tls.crt,tls.key",3,Jul  4 18:28:25 2028 GMT,03D065F0C39A68B7146AE303A19D6F954B5517F48B5D0F93FD77FD445CF0C392,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-etcd_etcd-signer@1751740104,openshift.io/owning-component: etcd;auth.openshift.io/certificate-not-before: 2025-07-05T18:28:24Z;auth.openshift.io/certificate-not-after: 2028-07-04T18:28:25Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver etcd-client-32,"oc get secret -n openshift-kube-apiserver etcd-client-32 -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,etcd-client-33,openshift-kube-apiserver,"tls.crt,tls.key",3,Jul  4 18:28:25 2028 GMT,03D065F0C39A68B7146AE303A19D6F954B5517F48B5D0F93FD77FD445CF0C392,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-etcd_etcd-signer@1751740104,openshift.io/owning-component: etcd;auth.openshift.io/certificate-not-before: 2025-07-05T18:28:24Z;auth.openshift.io/certificate-not-after: 2028-07-04T18:28:25Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver etcd-client-33,"oc get secret -n openshift-kube-apiserver etcd-client-33 -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,etcd-client-34,openshift-kube-apiserver,"tls.crt,tls.key",3,Jul  4 18:28:25 2028 GMT,03D065F0C39A68B7146AE303A19D6F954B5517F48B5D0F93FD77FD445CF0C392,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-etcd_etcd-signer@1751740104,openshift.io/owning-component: etcd;auth.openshift.io/certificate-not-before: 2025-07-05T18:28:24Z;auth.openshift.io/certificate-not-after: 2028-07-04T18:28:25Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver etcd-client-34,"oc get secret -n openshift-kube-apiserver etcd-client-34 -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,external-loadbalancer-serving-certkey,openshift-kube-apiserver,"tls.crt,tls.key",0,Nov 17 18:39:34 2025 GMT,9713EDFFA205E216C1F6E0E4542C5F928D7D843E4EC1BDA80BE2F236B37F7C7B,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-apiserver-lb-signer",openshift.io/owning-component: kube-apiserver;auth.openshift.io/certificate-not-before: 2025-10-18T18:39:33Z;auth.openshift.io/certificate-not-after: 2025-11-17T18:39:34Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver external-loadbalancer-serving-certkey,"oc get secret -n openshift-kube-apiserver external-loadbalancer-serving-certkey -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,internal-loadbalancer-serving-certkey,openshift-kube-apiserver,"tls.crt,tls.key",0,Nov 17 18:39:34 2025 GMT,F97925849FF0C953A486D68F7A4C490BD9BE758763CC3DA52760CED0466EFD49,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-apiserver-lb-signer",openshift.io/owning-component: kube-apiserver;auth.openshift.io/certificate-not-before: 2025-10-18T18:39:33Z;auth.openshift.io/certificate-not-after: 2025-11-17T18:39:34Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver internal-loadbalancer-serving-certkey,"oc get secret -n openshift-kube-apiserver internal-loadbalancer-serving-certkey -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,kubelet-client,openshift-kube-apiserver,"tls.crt,tls.key",0,Nov 19 05:59:35 2025 GMT,EF9F32A9D75C8601969DBB3048BB83BF78626E8FDFD8E8BA5FB5953F1FBEA03E,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-apiserver-operator_kube-apiserver-to-kubelet-signer@1759514373,openshift.io/owning-component: kube-apiserver;auth.openshift.io/certificate-not-before: 2025-10-20T05:59:34Z;auth.openshift.io/certificate-not-after: 2025-11-19T05:59:35Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver kubelet-client,"oc get secret -n openshift-kube-apiserver kubelet-client -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,localhost-recovery-client-token,openshift-kube-apiserver,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe secret -n openshift-kube-apiserver localhost-recovery-client-token,"oc get secret -n openshift-kube-apiserver localhost-recovery-client-token -o go-template='{{index .data ""ca.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,localhost-recovery-client-token-30,openshift-kube-apiserver,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe secret -n openshift-kube-apiserver localhost-recovery-client-token-30,"oc get secret -n openshift-kube-apiserver localhost-recovery-client-token-30 -o go-template='{{index .data ""ca.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,localhost-recovery-client-token-31,openshift-kube-apiserver,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe secret -n openshift-kube-apiserver localhost-recovery-client-token-31,"oc get secret -n openshift-kube-apiserver localhost-recovery-client-token-31 -o go-template='{{index .data ""ca.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,localhost-recovery-client-token-32,openshift-kube-apiserver,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe secret -n openshift-kube-apiserver localhost-recovery-client-token-32,"oc get secret -n openshift-kube-apiserver localhost-recovery-client-token-32 -o go-template='{{index .data ""ca.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,localhost-recovery-client-token-33,openshift-kube-apiserver,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe secret -n openshift-kube-apiserver localhost-recovery-client-token-33,"oc get secret -n openshift-kube-apiserver localhost-recovery-client-token-33 -o go-template='{{index .data ""ca.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,localhost-recovery-client-token-34,openshift-kube-apiserver,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe secret -n openshift-kube-apiserver localhost-recovery-client-token-34,"oc get secret -n openshift-kube-apiserver localhost-recovery-client-token-34 -o go-template='{{index .data ""ca.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,localhost-recovery-serving-certkey,openshift-kube-apiserver,"tls.crt,tls.key",9,Jul  3 18:37:56 2035 GMT,5FF8093BF9993602B942419C454841E2646E7539E8C295D51C7E2937F3F0F14F,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-apiserver-operator_localhost-recovery-serving-signer@1751740676,openshift.io/owning-component: kube-apiserver;auth.openshift.io/certificate-not-before: 2025-07-05T18:38:03Z;auth.openshift.io/certificate-not-after: 2035-07-03T18:37:56Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver localhost-recovery-serving-certkey,"oc get secret -n openshift-kube-apiserver localhost-recovery-serving-certkey -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,localhost-recovery-serving-certkey-30,openshift-kube-apiserver,"tls.crt,tls.key",9,Jul  3 18:37:56 2035 GMT,5FF8093BF9993602B942419C454841E2646E7539E8C295D51C7E2937F3F0F14F,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-apiserver-operator_localhost-recovery-serving-signer@1751740676,openshift.io/owning-component: kube-apiserver;auth.openshift.io/certificate-not-before: 2025-07-05T18:38:03Z;auth.openshift.io/certificate-not-after: 2035-07-03T18:37:56Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver localhost-recovery-serving-certkey-30,"oc get secret -n openshift-kube-apiserver localhost-recovery-serving-certkey-30 -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,localhost-recovery-serving-certkey-31,openshift-kube-apiserver,"tls.crt,tls.key",9,Jul  3 18:37:56 2035 GMT,5FF8093BF9993602B942419C454841E2646E7539E8C295D51C7E2937F3F0F14F,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-apiserver-operator_localhost-recovery-serving-signer@1751740676,openshift.io/owning-component: kube-apiserver;auth.openshift.io/certificate-not-before: 2025-07-05T18:38:03Z;auth.openshift.io/certificate-not-after: 2035-07-03T18:37:56Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver localhost-recovery-serving-certkey-31,"oc get secret -n openshift-kube-apiserver localhost-recovery-serving-certkey-31 -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,localhost-recovery-serving-certkey-32,openshift-kube-apiserver,"tls.crt,tls.key",9,Jul  3 18:37:56 2035 GMT,5FF8093BF9993602B942419C454841E2646E7539E8C295D51C7E2937F3F0F14F,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-apiserver-operator_localhost-recovery-serving-signer@1751740676,openshift.io/owning-component: kube-apiserver;auth.openshift.io/certificate-not-before: 2025-07-05T18:38:03Z;auth.openshift.io/certificate-not-after: 2035-07-03T18:37:56Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver localhost-recovery-serving-certkey-32,"oc get secret -n openshift-kube-apiserver localhost-recovery-serving-certkey-32 -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,localhost-recovery-serving-certkey-33,openshift-kube-apiserver,"tls.crt,tls.key",9,Jul  3 18:37:56 2035 GMT,5FF8093BF9993602B942419C454841E2646E7539E8C295D51C7E2937F3F0F14F,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-apiserver-operator_localhost-recovery-serving-signer@1751740676,openshift.io/owning-component: kube-apiserver;auth.openshift.io/certificate-not-before: 2025-07-05T18:38:03Z;auth.openshift.io/certificate-not-after: 2035-07-03T18:37:56Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver localhost-recovery-serving-certkey-33,"oc get secret -n openshift-kube-apiserver localhost-recovery-serving-certkey-33 -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,localhost-recovery-serving-certkey-34,openshift-kube-apiserver,"tls.crt,tls.key",9,Jul  3 18:37:56 2035 GMT,5FF8093BF9993602B942419C454841E2646E7539E8C295D51C7E2937F3F0F14F,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-apiserver-operator_localhost-recovery-serving-signer@1751740676,openshift.io/owning-component: kube-apiserver;auth.openshift.io/certificate-not-before: 2025-07-05T18:38:03Z;auth.openshift.io/certificate-not-after: 2035-07-03T18:37:56Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver localhost-recovery-serving-certkey-34,"oc get secret -n openshift-kube-apiserver localhost-recovery-serving-certkey-34 -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,localhost-serving-cert-certkey,openshift-kube-apiserver,"tls.crt,tls.key",0,Nov 17 18:39:35 2025 GMT,0CBBD6B01703E3CC8E827F36518B33C7015B6B9A5A692E744C8DB93350F7E27A,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-apiserver-localhost-signer",openshift.io/owning-component: kube-apiserver;auth.openshift.io/certificate-not-before: 2025-10-18T18:39:34Z;auth.openshift.io/certificate-not-after: 2025-11-17T18:39:35Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver localhost-serving-cert-certkey,"oc get secret -n openshift-kube-apiserver localhost-serving-cert-certkey -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,service-network-serving-certkey,openshift-kube-apiserver,"tls.crt,tls.key",0,Nov 17 18:39:35 2025 GMT,7279FB1D952E1A5E26AAF8A8C835450D6942119B4B5642FB23A00F0CB95B63BD,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-apiserver-service-network-signer",openshift.io/owning-component: kube-apiserver;auth.openshift.io/certificate-not-before: 2025-10-18T18:39:34Z;auth.openshift.io/certificate-not-after: 2025-11-17T18:39:35Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-apiserver service-network-serving-certkey,"oc get secret -n openshift-kube-apiserver service-network-serving-certkey -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,csr-signer,openshift-kube-controller-manager-operator,"tls.crt,tls.key",0,Nov 18 13:11:45 2025 GMT,786BCAD76D2ED468A69C144BB2FB2651F9B32F7C7994E9BB93BDDF6161FEFE6A,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-controller-manager-operator_csr-signer-signer@1759583502,openshift.io/owning-component: kube-controller-manager;auth.openshift.io/certificate-not-before: 2025-10-19T13:11:44Z;auth.openshift.io/certificate-not-after: 2025-11-18T13:11:45Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n openshift-kube-controller-manager-operator csr-signer,"oc get secret -n openshift-kube-controller-manager-operator csr-signer -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
